agi,agiint,arcres,armor,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,int,itemset,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqarenartng,reqlevel,slotbak,socket1,socket2,socket3,speed,sta,str,strint,versatility
4.0,4.0,,9.0,,,,,85.0,,,,4.0,,,Sludge Encrusted Vest,,,,Uncommon,,,5.0,,,,,6.0,,,
4.0,4.0,,8.0,,,,,80.0,,,,4.0,,,Wolfsbane Harness,,,,Uncommon,,,5.0,,,,,6.0,,,
4.0,4.0,,8.0,,,4.0,,80.0,,,,4.0,,,Sentinel Hill Hauberk,,,,Uncommon,,,5.0,,,,,6.0,,,
3.0,3.0,,5.0,,,3.0,,75.0,,,,3.0,,,Uncovered Breastplate,,,,Uncommon,,,5.0,,,,,5.0,,,
3.0,3.0,,5.0,,,,,75.0,,,,3.0,,,Farstrider's Tunic,,,,Uncommon,,,5.0,,,,,5.0,,,
,,,7.0,,,,,75.0,,,,,,,Ranger's Chainmail,,,,Common,,,5.0,,,,,,,,
3.0,3.0,,8.0,,,,,75.0,,,,3.0,,,Charger's Armor,,,,Uncommon,,6.0,5.0,,,,,5.0,,,
,,,7.0,,,,,75.0,,,,,,,Salvaged Chain Armor,,,,Common,,5.0,5.0,,,,,,,,
,,,7.0,,,,,70.0,,,,,,,Empathetic Mail,,,,Common,,1.0,5.0,,,,,,,,
,,,10.0,,,,,70.0,,,,,,,Kilag's Vest,,,,Common,,,5.0,,,,,,,,
,,,10.0,,,,,70.0,,,,,,,Vagash Breastplate,,,,Common,,,5.0,,,,,,,,
,,,4.0,,,,,70.0,,,,,,,Handstitched Leather Vest,,,,Common,,3.0,5.0,,,,,,,,
,,,6.0,,,,,70.0,,,,,,,Ram Rescue Vest,,,,Common,,,5.0,,,,,,,,
,,,3.0,,,,,70.0,,,,,,,Hand Woven Vest,,,,Common,,,5.0,,,,,,,,
,,,10.0,,,,,70.0,,,,,,,Tunic of Celebration,,,,Common,,,5.0,,,,,,,,
,,,4.0,,,,,65.0,,,,,,,Miner's Vest,,,,Common,,,5.0,,,,,,,,
,,,6.0,,,,,65.0,,,,,,,Earthmother's Garb,,,,Common,,,5.0,,,,,,,,
,,,4.0,,,,,65.0,,,,,,,Tiragarde Vest,,,,Common,,,5.0,,,,,,,,
,,,6.0,,,,,65.0,,,,,,,Mountaineer Chestpiece,,,,Common,,2.0,5.0,,,,,,,,
,,,6.0,,,,,65.0,,,,,,,Dark Ranger's Hauberk,,,,Common,,,5.0,,,,,,,,
,,,6.0,,,,,65.0,,,,,,,Sentry's Chain Shirt,,,,Common,,,5.0,,,,,,,,
,,,9.0,,,,,60.0,,,,,,,Green Plate Vest,,,,Common,,1.0,5.0,,,,,,,,
,,,9.0,,,,,60.0,,,,,,,Glistening Breastplate,,,,Common,,1.0,5.0,,,,,,,,
,,,6.0,,,,,60.0,,,,,,,Sun Pearl Chainmail,,,,Common,,1.0,5.0,,,,,,,,
,,,6.0,,,,,60.0,,,,,,,Weathered Chain Shirt,,,,Common,,,5.0,,,,,,,,
,,,2.0,,,,,60.0,,,,,,,Weathered Cloth Armor,,,,Common,,,5.0,,,,,,,,
,,,4.0,,,,,60.0,,,,,,,Soft Leather Vest,,,,Common,,,5.0,,,,,,,,
,,,8.0,,,,,60.0,,,,,,,Vile Jersey,,,,Common,,,5.0,,,,,,,,
,,,4.0,,,,,60.0,,,,,,,Scout Hunter Vest,,,,Common,,,5.0,,,,,,,,
,,,2.0,,,,,60.0,,,,,,,Venom-Imbued Robes,,,,Common,,,20.0,,,,,,,,
,,,8.0,,,,,60.0,,,,,,,Crosscheck Breastplate,,,,Common,,,5.0,,,,,,,,
,,,4.0,,,,,100.0,,,,6.0,,,Buccaneer's Vest,,,,Uncommon,,18.0,5.0,,,,,9.0,,,
,,,4.0,,,,,90.0,,,,5.0,,,Silvermoon Robes,,,,Uncommon,,13.0,20.0,,,,,7.0,,,
7.0,7.0,,8.0,,,,,105.0,,,,7.0,,,Scouting Tunic,,,,Uncommon,,20.0,5.0,,,,,10.0,,,
4.0,4.0,,6.0,,,,,85.0,,,,4.0,,,Grizzly Jerkin,,,,Uncommon,,11.0,5.0,,,,,6.0,,,
5.0,5.0,,6.0,,,,,90.0,,,,5.0,,,Silvermoon Tunic,,,,Uncommon,,13.0,5.0,,,,,7.0,,,
5.0,5.0,,9.0,,,,,90.0,,,,5.0,,,Silvermoon Armor,,,,Uncommon,,13.0,5.0,,,,,7.0,,,
,,,4.0,,,,,100.0,,,,11.0,,,Mystic's Wrap,,,,Uncommon,,18.0,5.0,,,,,9.0,,,
7.0,7.0,,7.0,,,,,115.0,,,,7.0,161.0,,Blackened Defias Armor,,,,Rare,,15.0,5.0,,,,,8.0,,,
6.0,6.0,,7.0,,,,,100.0,,,,6.0,,,Bandit Jerkin,,,,Uncommon,,18.0,5.0,,,,,9.0,,,
7.0,7.0,,6.0,,,5.0,,90.0,,,,7.0,,,Ceremonial Leather Harness,,,,Uncommon,,13.0,5.0,,,,,,,,
9.0,9.0,,7.0,,,,,100.0,,,,9.0,,,Prospector's Chestpiece,,,,Uncommon,,18.0,5.0,,,,,9.0,,,
,,,4.0,,,5.0,,115.0,,,,6.0,,,Robes of Arugal,,,,Rare,,16.0,20.0,,,,,9.0,,,3.0
6.0,6.0,,7.0,,,,,115.0,,,5.0,6.0,162.0,,Armor of the Fang,,,,Rare,,16.0,5.0,,,,,9.0,,,3.0
6.0,6.0,,10.0,,,,,100.0,,,,6.0,,,Snellig's Chain Shirt,,,,Uncommon,,,5.0,,,,,9.0,,,
7.0,7.0,,6.0,,,,,90.0,,,,7.0,,,Moonglow Vest,,,,Uncommon,,13.0,5.0,,,,,7.0,,,
,,,4.0,,,,,95.0,,,,7.0,,,Blue Overalls,,,,Uncommon,,15.0,20.0,,,,,8.0,,,
,,,4.0,,,,,90.0,,,,4.0,,,Barbaric Cloth Vest,,,,Uncommon,,13.0,5.0,,,,,7.0,,,
7.0,7.0,,13.0,,,,,110.0,,,,7.0,,,Feral Vestment,,,,Uncommon,,,5.0,,,,,11.0,,,
,,,4.0,,,2.0,,110.0,,,5.0,5.0,,,Fireworm Robes,,,,Rare,,13.0,20.0,,,,,7.0,,,
,,,5.0,,,,,105.0,,,,7.0,,,Xakxak's Lab Frock,,,,Uncommon,,,20.0,,,,,10.0,,,13.0
,,,4.0,,,,,90.0,,,,,,,Dalaran Wizard's Robe,,,,Common,,13.0,20.0,,,,,,,,
,,,4.0,,,,,95.0,,,,,,,Seer's Padded Armor,,,,Uncommon,,16.0,5.0,,,,,9.0,,,9.0
5.0,5.0,,6.0,,,,,90.0,,,,5.0,,,Bard's Tunic,,,,Uncommon,,14.0,5.0,,,,,8.0,,,
,,,15.0,,,5.0,,115.0,,,3.0,6.0,,,Phantom Armor,,,,Rare,,16.0,5.0,,,,,9.0,6.0,6.0,
,,,4.0,,,3.0,,115.0,,,,5.0,,,Corsair's Overshirt,,,,Rare,,15.0,5.0,,,,,8.0,,,4.0
,,,5.0,,,,,125.0,,,,10.0,,,Tree Bark Jacket,,,,Rare,,20.0,5.0,,,,,10.0,,,
6.0,6.0,,7.0,,,,,100.0,,,,6.0,,,Feral Harness,,,,Uncommon,,17.0,5.0,,,,,9.0,,,
8.0,8.0,,7.0,,,6.0,,115.0,,,,8.0,,,Gloomshroud Armor,,,,Rare,,16.0,5.0,,,,,9.0,,,
,,,4.0,,,,,90.0,,,,5.0,,,Willow Vest,,,,Uncommon,,14.0,5.0,,,,,8.0,,,
7.0,7.0,,8.0,Rogue,,5.0,,105.0,,,4.0,7.0,,,Nimblefinger Jerkin,,,,Uncommon,,20.0,5.0,,,,,10.0,,,
,,,8.0,,,,,125.0,,,,,,,Toughened Leather Armor,,,,Rare,,19.0,5.0,,,,,9.0,,,
6.0,6.0,,10.0,,,,,115.0,,,2.0,6.0,1268.0,,Slither-Scale Hauberk,,,,Rare,,16.0,5.0,,,,,9.0,,,6.0
5.0,5.0,,7.0,,,8.0,,95.0,,,,5.0,,,Black Whelp Tunic,,,,Uncommon,,15.0,5.0,,,,,,,,
6.0,6.0,,10.0,,,,,115.0,,,5.0,6.0,,,Breastplate of the Stilled Heart,,,,Rare,,16.0,5.0,,,,,9.0,,,3.0
9.0,9.0,,10.0,,,,,95.0,,,,9.0,,,Burnished Tunic,,,,Uncommon,,16.0,5.0,,,,,9.0,,,
,,,4.0,,,5.0,,110.0,,,,5.0,,,Robe of Evocation,,,,Rare,,13.0,20.0,,,,,7.0,,,
,,,24.0,,0.0002777777777777778,,,,,,,,,,Heavy Armor Kit,,,,Common,,20.0,,,,,,,,,
,,,21.0,,,,,115.0,,,,8.0,,,Infested Breastplate,,,,Uncommon,,,5.0,,,,,12.0,8.0,8.0,10.0
,,,4.0,,,,,95.0,,,,5.0,,,Aboriginal Vest,,,,Uncommon,,15.0,5.0,,,,,8.0,,,
,,,4.0,,,,,115.0,,,,8.0,,,Necrology Robes,,,,Rare,,16.0,20.0,,,,,9.0,,,
4.0,4.0,,6.0,,,,,90.0,,,,4.0,,,Hunting Tunic,,,,Uncommon,,12.0,5.0,,,,,7.0,,,
,,,4.0,,,4.0,,95.0,,,,6.0,,,Falathim-Washed Robes,,,,Uncommon,,,20.0,,,,,9.0,,,
6.0,6.0,,9.0,,,,,85.0,,,,6.0,,,Veteran Armor,,,,Uncommon,,11.0,5.0,,,,,6.0,,,
,,,5.0,,,,,105.0,,,,3.0,,,Robes of Antiquity,,,,Uncommon,,,20.0,,,,,,,,12.0
,,,7.0,,,,,120.0,,,,,,,Starsight Tunic,,,,Rare,,17.0,5.0,,,,,9.0,,,9.0
,,,7.0,,,,,100.0,,,,,,,Loch Croc Hide Vest,,,,Uncommon,,17.0,5.0,,,,,9.0,,,
,,,4.0,,,,,115.0,,,4.0,6.0,,,Robe of the Moccasin,,,,Rare,,16.0,20.0,,,,,9.0,,,4.0
,,,4.0,,,,,95.0,,,,,,,Whispering Vest,,,,Uncommon,,15.0,5.0,,,,,,,,10.0
,,,4.0,,,,,90.0,,,,4.0,,,Barbaric Cloth Robe,,,,Uncommon,,13.0,20.0,,,,,7.0,,,
,,,19.0,,,,,110.0,,,,7.0,,,Diplomat's Chestguard,,,,Uncommon,,,5.0,,,,,11.0,7.0,7.0,9.0
7.0,7.0,,8.0,Monk,,5.0,,105.0,,,,7.0,,,Ascetic's Vest,,,,Uncommon,,20.0,5.0,,,,,10.0,,,4.0
,,,17.0,,,,,105.0,,,,6.0,,,Carevin's Breastplate,,,,Uncommon,,,5.0,,,,,9.0,6.0,6.0,
,,,14.0,,,,,90.0,,,,5.0,,,Everstill Breastplate,,,,Uncommon,,,5.0,,,,,7.0,5.0,5.0,
,,,6.0,,,,,90.0,,,,,,,Buckled Harness,,,,Common,,12.0,5.0,,,,,,,,
,,,16.0,,,,,100.0,,,,6.0,,,Kingslayer's Breastplate,,,,Uncommon,,,5.0,,,,,9.0,6.0,6.0,
,,,4.0,,,5.0,,115.0,,,,6.0,,,Anacondra's Robe,,,,Rare,,,20.0,,,,,9.0,,,
,,,4.0,,,,,95.0,,,,8.0,,,Gray Woolen Robe,,,,Uncommon,,16.0,20.0,,,,,9.0,,,
,,,4.0,,,5.0,,90.0,,,,,,,Green Woolen Vest,,,,Uncommon,,12.0,5.0,,,,,7.0,,,
7.0,7.0,,8.0,,,,,125.0,,,,7.0,,,Braintrust Vest,,,,Rare,,,5.0,,,,,10.0,,,
6.0,6.0,,11.0,,,,,105.0,,,,6.0,,,Outrunner's Chestguard,,,,Uncommon,,19.0,5.0,,,,,9.0,,,
,,,4.0,,,,,100.0,,,,5.0,,,Mystic's Robe,,,,Uncommon,,18.0,20.0,,,,,9.0,,,
7.0,7.0,,9.0,,,,,90.0,,,,7.0,,,Runed Copper Breastplate,,,,Uncommon,,13.0,5.0,,,,,7.0,,,
7.0,7.0,,12.0,Shaman,,,,105.0,,,4.0,7.0,,,Totem-Caller Tunic,,,,Uncommon,,20.0,20.0,,,,,10.0,,,5.0
,,,5.0,,,5.0,,125.0,,,,7.0,,,Noble's Robe,,,,Rare,,20.0,20.0,,,,,10.0,,,4.0
7.0,7.0,,12.0,,,,,125.0,,,5.0,7.0,,,Tortoise Armor,,,,Rare,,20.0,5.0,,,,,10.0,,,5.0
,,,5.0,,,8.0,,105.0,,,,6.0,,,Floodlily Robes,,,,Uncommon,,,20.0,,,,,9.0,,,
,,,5.0,,,,,105.0,,,,6.0,,,Ritual Shroud,,,,Uncommon,,19.0,20.0,,,,,9.0,,,
6.0,6.0,,11.0,,,6.0,,105.0,,,,6.0,,,Phantom Chain Tunic,,,,Uncommon,,,5.0,,,,,9.0,,,
,,,4.0,,,,,100.0,,,,6.0,,,Buccaneer's Robes,,,,Uncommon,,18.0,20.0,,,,,9.0,,,
,,,4.0,,,,,95.0,,,,6.0,,,Doublet of Deception,,,,Uncommon,,,5.0,,,,,9.0,,,6.0
,,,15.0,,,6.0,,115.0,,,,6.0,,,Mutant Breastplate,,,,Rare,,16.0,5.0,,,,,9.0,6.0,6.0,2.0
5.0,5.0,,10.0,,,,,95.0,,,,5.0,,,Raider's Chestpiece,,,,Uncommon,,15.0,5.0,,,,,8.0,,,
7.0,7.0,,9.0,,,,,110.0,,,,7.0,,,Boorguard Tunic,,,,Uncommon,,,5.0,,,,,11.0,,,
,,,5.0,,,,,125.0,,,4.0,7.0,,,Gorestained Garb,,,,Rare,,20.0,20.0,,,,,10.0,,,5.0
,,,16.0,,,5.0,,100.0,,,,6.0,,,Antique Breastplate,,,,Uncommon,,,5.0,,,,,9.0,6.0,6.0,
,,,16.0,,,,,100.0,,,,6.0,,,Breastplate of the Lost Paladin,,,,Uncommon,,,5.0,,,,,9.0,6.0,6.0,
,,,10.0,,,,,100.0,,,,,,,Scalemail Vest,,,,Common,,17.0,5.0,,,,,,,,
6.0,6.0,,7.0,,,4.0,,95.0,,,,6.0,,,Aberrant Vest,,,,Uncommon,,,5.0,,,,,9.0,,,
,,,14.0,,,4.0,,90.0,,,,5.0,,,Danforth's Breastplate,,,,Uncommon,,,5.0,,,,,8.0,5.0,5.0,
5.0,5.0,,9.0,,,,,90.0,,,,5.0,,,Soldier's Armor,,,,Uncommon,,13.0,5.0,,,,,7.0,,,
,,,13.0,,,,,85.0,,,,4.0,,,Royal Guard Breastplate,,,,Uncommon,,,5.0,,,,,6.0,4.0,4.0,
6.0,6.0,,8.0,,,6.0,,105.0,,,,6.0,,,Vest of the Phantom,,,,Uncommon,,,5.0,,,,,9.0,,,
6.0,6.0,,11.0,,,,,100.0,,,,6.0,,,Defender Tunic,,,,Uncommon,,18.0,5.0,,,,,9.0,,,
,,,7.0,,,,,100.0,,,,,,,Cured Leather Armor,,,,Common,,17.0,5.0,,,,,,,,
,,,4.0,,,,,95.0,,,,9.0,,,Seer's Robe,,,,Uncommon,,16.0,20.0,,,,,,,,5.0
,,,4.0,,,,,90.0,,,,2.0,,,Solstice Robe,,,,Uncommon,,13.0,20.0,,,,,7.0,,,9.0
,,,3.0,,,,,90.0,,,,,,,Canvas Vest,,,,Poor,,12.0,5.0,,,,,,,,
7.0,7.0,,8.0,Druid,,5.0,,105.0,,,,7.0,,,Wildshifter Tunic,,,,Uncommon,,20.0,20.0,,,,,10.0,,,4.0
,,,5.0,,,,,105.0,,,,6.0,,,Ritual Tunic,,,,Uncommon,,19.0,5.0,,,,,9.0,,,
,,,4.0,,,,,100.0,,,,,,,Brocade Vest,,,,Poor,,18.0,5.0,,,,,,,,
6.0,6.0,,11.0,,,6.0,,100.0,,,,6.0,,,Glaivethrower Expert's Chestpiece,,,,Uncommon,,,5.0,,,,,9.0,,,
,,,4.0,,,,,100.0,,,,6.0,,,Steelbrow's Old Robe,,,,Uncommon,,,20.0,,,,,9.0,,,
,,,15.0,,,5.0,,115.0,,,,6.0,,,Pythas' Vest,,,,Rare,,,5.0,,,,,9.0,6.0,6.0,
,,,4.0,,,,,115.0,,,,8.0,,,Bloody Apron,,,,Rare,,16.0,20.0,,,,,9.0,,,
6.0,6.0,,10.0,,,,,95.0,,,,6.0,,,Bloodspattered Surcoat,,,,Uncommon,,16.0,5.0,,,,,9.0,,,
6.0,6.0,,7.0,,,6.0,,95.0,,,,6.0,,,Stoutfist Breastplate,,,,Uncommon,,,5.0,,,,,9.0,,,
,,,6.0,,,,,95.0,,,,,,,Patched Leather Jerkin,,,,Poor,,15.0,5.0,,,,,,,,
,,,3.0,,,,,90.0,,,,,,,Stonesplinter Rags,,,,Common,,12.0,5.0,,,,,,,,
,,,5.0,,,,,130.0,,,,7.0,,,Je'neu's Robes,,,,Rare,,,20.0,,,,,11.0,,,6.0
,,,5.0,,,,,105.0,,,,7.0,,,Shimmering Robe,,,,Uncommon,,20.0,20.0,,,,,10.0,,,
12.0,12.0,,11.0,,,,,100.0,,,,12.0,,,Rough Bronze Cuirass,,,,Uncommon,,18.0,5.0,,,,,9.0,,,
,,,4.0,,,,,100.0,,,,,,,Thick Cloth Vest,,,,Common,,17.0,5.0,,,,,,,,
,,,7.0,,,,,95.0,,,,,,,Inscribed Leather Breastplate,,,,Uncommon,,16.0,5.0,,,,,9.0,,,5.0
5.0,5.0,,10.0,,,,,95.0,,,,5.0,,,Ironforge Breastplate,,,,Uncommon,,15.0,5.0,,,,,8.0,,,
,,,4.0,,,7.0,,115.0,,,,4.0,,,Noble's Robe,,,,Rare,,15.0,20.0,,,,,8.0,,,
,,,4.0,,,,,110.0,,,,5.0,,,Robes of the Doomed Ritual,,,,Rare,,,20.0,,,,,7.0,,,
,,,3.0,,,,,90.0,,,,,,,Robe of Apprenticeship,,,,Common,,12.0,20.0,,,,,,,,
7.0,7.0,,9.0,,,,,90.0,,,,7.0,,,Light Scale Jerkin,,,,Uncommon,,12.0,5.0,,,,,7.0,,,
4.0,4.0,,9.0,,,,,85.0,,,,4.0,,,War Torn Tunic,,,,Uncommon,,11.0,5.0,,,,,6.0,,,
,,,8.0,,,,,85.0,,,,,,,Laced Mail Vest,,,,Poor,,11.0,5.0,,,,,,,,
,,,5.0,,,,,130.0,,,,7.0,,,Robe of Kelris,,,,Rare,,,20.0,,,,,11.0,,,6.0
7.0,7.0,,9.0,,,,,110.0,,,,7.0,,,Vest of Ashes,,,,Uncommon,,,5.0,,,,,11.0,,,
,,,5.0,,,,,105.0,,,,7.0,,,Shimmering Armor,,,,Uncommon,,20.0,5.0,,,,,10.0,,,
9.0,9.0,,11.0,,,,,100.0,,,,9.0,,,War Paint Chestpiece,,,,Uncommon,,18.0,5.0,,,,,9.0,,,
,,,7.0,,,,,100.0,,,,,,,Studded Leather Harness,,,,Common,,17.0,5.0,,,,,,,,
,,,6.0,,,,,95.0,,,,,,,Rawhide Tunic,,,,Poor,,16.0,5.0,,,,,,,,
,,,4.0,,,4.0,,95.0,,,,6.0,,,Labor Camp Frock,,,,Uncommon,,,20.0,,,,,9.0,,,
,,,4.0,,,,,90.0,,,,5.0,,,Willow Robe,,,,Uncommon,,14.0,20.0,,,,,8.0,,,
5.0,5.0,,6.0,,,4.0,,110.0,,,,5.0,,,Hide Vest of the Shaman,,,,Rare,,,5.0,,,,,7.0,,,
7.0,7.0,,9.0,,,,,90.0,,,,7.0,,,Brackwater Vest,,,,Uncommon,,13.0,5.0,,,,,7.0,,,
,,,14.0,,,,,110.0,,,3.0,5.0,,,Flameseared Carapace,,,,Rare,,13.0,5.0,,,,,7.0,5.0,5.0,3.0
7.0,7.0,,6.0,,,,,90.0,,,,7.0,,,Fine Leather Tunic,,,,Uncommon,,12.0,5.0,,,,,7.0,,,
,,,20.0,,,,,115.0,,,,8.0,,,Breastplate of Rescue,,,,Uncommon,,,5.0,,,,,12.0,8.0,8.0,
,,,18.0,,,,,105.0,,,,7.0,,,Elf-Killer Breastplate,,,,Uncommon,,,5.0,,,,,10.0,7.0,7.0,
,,,5.0,Priest,,5.0,,105.0,,,,7.0,,,Curate's Robe,,,,Uncommon,,20.0,20.0,,,,,10.0,,,4.0
,,,5.0,,,,,105.0,,,,3.0,,,Scholarly Robes,,,,Uncommon,,20.0,20.0,,,,,,,,12.0
,,,5.0,Warlock,,5.0,,105.0,,,4.0,7.0,,,Felburner's Robe,,,,Uncommon,,20.0,20.0,,,,,10.0,,,
7.0,7.0,,8.0,,,,,125.0,,,4.0,7.0,,,Cinderstitch Tunic,,,,Rare,,20.0,5.0,,,,,10.0,,,5.0
,,,18.0,Warrior,,5.0,,105.0,,,4.0,7.0,,,Warsinger's Breastplate,,,,Uncommon,,20.0,5.0,,,,,10.0,7.0,7.0,
7.0,7.0,,12.0,,,,,105.0,,,,7.0,,,Fortified Chain,,,,Uncommon,,20.0,5.0,,,,,10.0,,,
,,,4.0,,,,,100.0,,,,,,,Shimmering Silk Robes,,,,Common,,18.0,20.0,,,,,,,,
6.0,6.0,,7.0,,,,,100.0,,,,6.0,,,Snellig's Vest,,,,Uncommon,,,5.0,,,,,9.0,,,
,,,4.0,,,5.0,,100.0,,,,6.0,,,Hinott's Outer Robe,,,,Uncommon,,,20.0,,,,,9.0,,,
6.0,6.0,,10.0,,,5.0,,95.0,,,,6.0,,,Felfire-Scorched Chestguard,,,,Uncommon,,,5.0,,,,,9.0,,,
,,,15.0,,,8.0,,95.0,,,,6.0,,,Kadrak's Breastplate,,,,Uncommon,,,5.0,,,,,9.0,6.0,6.0,
6.0,6.0,,7.0,,,,,95.0,,,,6.0,,,Powder Burn Vest,,,,Uncommon,,,5.0,,,,,9.0,,,
6.0,6.0,,7.0,,,,,95.0,,,,6.0,,,Night Watch Vest,,,,Uncommon,,,5.0,,,,,9.0,,,
,,,4.0,,,,,95.0,,,,5.0,,,Aboriginal Robe,,,,Uncommon,,15.0,20.0,,,,,8.0,,,
10.0,10.0,,7.0,,,,,95.0,,,,10.0,,,Dark Leather Tunic,,,,Uncommon,,15.0,5.0,,,,,,,,
,,,4.0,,,,,85.0,,,,4.0,,,Native Robe,,,,Uncommon,,11.0,20.0,,,,,6.0,,,
7.0,7.0,,12.0,,,6.0,,105.0,,,,7.0,,,Night Watcher's Mail,,,,Uncommon,,,5.0,,,,,10.0,,,
,,,5.0,Mage,,5.0,,105.0,,,4.0,7.0,,,Spellsculptor's Robe,,,,Uncommon,,20.0,20.0,,,,,10.0,,,
,,,18.0,Paladin,,5.0,,105.0,,,,7.0,,,Lightsoul Battleplate,,,,Uncommon,,20.0,5.0,,,,,10.0,7.0,7.0,4.0
6.0,6.0,,12.0,,,,,125.0,,,,6.0,,,Martyr's Chain,,,6.0,Rare,,20.0,5.0,,,,,10.0,,,
7.0,7.0,,12.0,,,,,125.0,,,,7.0,,,Bombgineer Blasting Vest,,,,Rare,,,5.0,,,,,10.0,,,
7.0,7.0,,12.0,Hunter,,5.0,,105.0,,,4.0,7.0,,,Heartbonded Vest,,,,Uncommon,,20.0,5.0,,,,,10.0,,,
6.0,6.0,,8.0,,,,,105.0,,,,6.0,,,Potioner's Vest,,,,Uncommon,,,5.0,,,,,9.0,,,
6.0,6.0,,11.0,,,,,105.0,,,,6.0,,,Fess' Chain Apron,,,,Uncommon,,,5.0,,,,,9.0,,,
,,,4.0,,,,,100.0,,,,3.0,,,Greater Adept's Robe,,,,Uncommon,,18.0,20.0,,,,,9.0,,,11.0
6.0,6.0,,7.0,,,6.0,,100.0,,,,6.0,,,Thenysil's Vest,,,,Uncommon,,,5.0,,,,,9.0,,,
6.0,6.0,,10.0,,,6.0,,100.0,,,,6.0,,,Je'neu's Ringmail Jerkin,,,,Uncommon,,,5.0,,,,,9.0,,,
,,,15.0,,,,,115.0,,,,6.0,,,Breastplate of the Terrible Price,,,,Rare,,,5.0,,,,,9.0,6.0,6.0,5.0
6.0,6.0,,7.0,,,5.0,,95.0,,,,6.0,,,Felfire-Tainted Vest,,,,Uncommon,,,5.0,,,,,9.0,,,
5.0,5.0,,7.0,,,,,115.0,,,4.0,5.0,,,Vest of the Curious Visitor,,,,Rare,,15.0,5.0,,,,,8.0,,,3.0
7.0,7.0,,7.0,,,,,95.0,,,,7.0,,,Hillman's Leather Vest,,,,Uncommon,,15.0,5.0,,,,,8.0,,,
5.0,5.0,,10.0,,,,,95.0,,,,5.0,,,Web Encased Tunic,,,,Uncommon,,,5.0,,,,,8.0,,,
5.0,5.0,,9.0,,,,,110.0,,,3.0,5.0,,,Dark Shaman's Jerkin,,,,Rare,,13.0,5.0,,,,,7.0,,,4.0
,,,4.0,,,,,90.0,,,,9.0,,,Spellbinder Vest,,,,Uncommon,,12.0,5.0,,,,,,,,
,,,3.0,,,,,90.0,,,,,,,Heavy Weave Armor,,,,Common,,12.0,5.0,,,,,,,,
,,,6.0,,,,,90.0,,,,,,,Tanned Leather Jerkin,,,,Common,,12.0,5.0,,,,,,,,
,,,9.0,,,,,90.0,,,,,,,Chainmail Armor,,,,Common,,12.0,5.0,,,,,,,,
4.0,4.0,,6.0,,,4.0,,85.0,,,,4.0,,,Starvation Vest,,,,Uncommon,,,5.0,,,,,6.0,,,
7.0,7.0,,9.0,,,,,110.0,,,,7.0,,,Messenger's Chestpiece,,,,Uncommon,,,5.0,,,,,11.0,,,
7.0,7.0,,13.0,,,,,110.0,,,,7.0,,,Tunic of Ashes,,,,Uncommon,,,5.0,,,,,11.0,,,
7.0,7.0,,8.0,,,6.0,,105.0,,,,7.0,,,Watch Master's Breastplate,,,,Uncommon,,,5.0,,,,,10.0,,,
,,,18.0,Death knight,,5.0,,,,,4.0,7.0,,,Heart-Lesion Breastplate,,,,Uncommon,,20.0,5.0,,,,,10.0,7.0,7.0,
,,,5.0,,,5.0,,105.0,,,,6.0,,,John's Stylish Robe,,,,Uncommon,,,20.0,,,,,9.0,,,
6.0,6.0,,7.0,,,6.0,,100.0,,,,6.0,,,Je'neu's Hunting Vest,,,,Uncommon,,,5.0,,,,,9.0,,,
,,,9.0,,,,,100.0,,,,,,,Linked Chain Vest,,,,Poor,,17.0,5.0,,,,,,,,
6.0,6.0,,10.0,,,,,95.0,,,,6.0,,,Night Watch Hauberk,,,,Uncommon,,,5.0,,,,,9.0,,,
,,,15.0,,,6.0,,95.0,,,,6.0,,,Woodguard Vest,,,,Uncommon,,,5.0,,,,,9.0,6.0,6.0,
6.0,6.0,,10.0,,,6.0,,95.0,,,,6.0,,,Stoutfist Chainmail,,,,Uncommon,,,5.0,,,,,9.0,,,
5.0,5.0,,7.0,,,,,95.0,,,,5.0,,,Lupine Vest,,,,Uncommon,,15.0,5.0,,,,,8.0,,,
5.0,5.0,,7.0,,,,,95.0,,,,5.0,,,Bear Hide Vest,,,,Uncommon,,,5.0,,,,,8.0,,,
8.0,8.0,,6.0,,,,,90.0,,,,8.0,,,Murloc Scale Breastplate,,,,Uncommon,,14.0,5.0,,,,,8.0,,,
5.0,5.0,,6.0,,,,,110.0,,,4.0,5.0,,,Grasp of the Broken Totem,,,,Rare,,13.0,5.0,,,,,7.0,,,2.0
,,,4.0,,,,,90.0,,,,4.0,,,Spellbinder Robe,,,,Uncommon,,12.0,20.0,,,,,,,,7.0
4.0,4.0,,9.0,,,4.0,,85.0,,,,4.0,,,Ventillated Vest,,,,Uncommon,,,5.0,,,,,6.0,,,
,,,4.0,,,,,85.0,,,,4.0,,,Native Vest,,,,Uncommon,,11.0,5.0,,,,,6.0,,,
25.0,25.0,,28.0,,,,,140.0,,,19.0,25.0,,,Vest of the Curious Visitor,,,,Rare,,15.0,5.0,,,,,37.0,,,14.0
7.0,7.0,,13.0,,,,,110.0,,,,7.0,,,Messenger's Vest,,,,Uncommon,,,5.0,,,,,11.0,,,
6.0,6.0,,10.0,,,,,95.0,,,,6.0,,,Soot-Stained Chainmail Breastplate,,,,Uncommon,,,5.0,,,,,9.0,,,
